[DEBUG Mar  7 20:01:43.294189948, defaults.go:273] Args: [state activate --default Walfred-MA/Perl-5.34.0-Windows]
[DEBUG Mar  7 20:01:43.433684973, errors.go:86] Wrapped localized error: File could not be found -- with: could not find file=[NOTICE]activestate.yaml[/RESET] in path=[NOTICE]/home1/wangfeim/packages/perl[/RESET]
[DEBUG Mar  7 20:01:43.436970557, errors.go:113] Wrapped input error: <nil> -- with: No activestate.yaml file exists in the current working directory or its parent directories.
[DEBUG Mar  7 20:01:43.436990231, secrets.go:61] secrets-api scheme=https host=platform.activestate.com base_path=/api/secrets/v1
[DEBUG Mar  7 20:01:43.438491957, autoupdate.go:121] Not running auto updates because we just freshly installed
[DEBUG Mar  7 20:01:43.443783102, deprecation.go:201] Using cached deprecation information
[DEBUG Mar  7 20:01:43.444599430, cmdcall.go:50] cmdcall
[DEBUG Mar  7 20:01:43.444668338, activate.go:94] Activate Walfred-MA/Perl-5.34.0-Windows, 
[DEBUG Mar  7 20:01:43.444715757, svcmanager.go:57] Waiting for state-svc
[DEBUG Mar  7 20:01:43.444724018, svcmanager.go:59] Attempt 1
[DEBUG Mar  7 20:01:43.444674375, svcmanager.go:57] Waiting for state-svc
[DEBUG Mar  7 20:01:43.444798362, svcmanager.go:59] Attempt 1
[DEBUG Mar  7 20:01:43.823460906, errors.go:113] Wrapped input error: <nil> -- with: No activestate.yaml file exists in the current working directory or its parent directories.
[DEBUG Mar  7 20:01:43.823484572, projects.go:30] fetching project (Perl-5.34.0-Windows) in organization (Walfred-MA)
[DEBUG Mar  7 20:01:43.823548695, errors.go:86] Wrapped localized error: File could not be found -- with: could not find file=[NOTICE]activestate.yaml[/RESET] in path=[NOTICE]/home1/wangfeim/packages/perl[/RESET]
[DEBUG Mar  7 20:01:43.826280044, errors.go:113] Wrapped input error: <nil> -- with: No activestate.yaml file exists in the current working directory or its parent directories.
[DEBUG Mar  7 20:01:43.826359568, defaults.go:218] Third party log message: [DEBUG] POST https://platform.activestate.com/graphql/v1/graphql
[DEBUG Mar  7 20:01:44.251233649, checkpoints.go:74] fetching checkpoint (e75e51c0-6c8f-4b65-844a-1ad7948fbf2e)
[DEBUG Mar  7 20:01:44.251333611, errors.go:86] Wrapped localized error: File could not be found -- with: could not find file=[NOTICE]activestate.yaml[/RESET] in path=[NOTICE]/home1/wangfeim/packages/perl[/RESET]
[DEBUG Mar  7 20:01:44.255028125, errors.go:113] Wrapped input error: <nil> -- with: No activestate.yaml file exists in the current working directory or its parent directories.
[DEBUG Mar  7 20:01:44.255157680, defaults.go:218] Third party log message: [DEBUG] POST https://platform.activestate.com/graphql/v1/graphql
[DEBUG Mar  7 20:01:44.529352491, checkpoints.go:85] Returning 3 requirements
[DEBUG Mar  7 20:01:44.531291256, projectfile.go:512] Parsed URL: {Walfred-MA Perl-5.34.0-Windows e75e51c0-6c8f-4b65-844a-1ad7948fbf2e main}
[DEBUG Mar  7 20:01:44.539183516, projectfile.go:512] Parsed URL: {Walfred-MA Perl-5.34.0-Windows e75e51c0-6c8f-4b65-844a-1ad7948fbf2e main}
[DEBUG Mar  7 20:01:44.548540535, target.go:141] In newStore: resolved project dir is: /home1/wangfeim/packages/perl/Perl-5.34.0-Windows
[DEBUG Mar  7 20:01:44.548805365, store.go:78] Marker does not exist: /home1/wangfeim/.cache/activestate/a862ff9f/_runtime_store/completed
[DEBUG Mar  7 20:01:44.548816184, errs.go:68] Created error: Runtime requires setup.
[DEBUG Mar  7 20:01:44.548925937, target.go:141] In newStore: resolved project dir is: /home1/wangfeim/packages/perl/Perl-5.34.0-Windows
[DEBUG Mar  7 20:01:44.548937260, runtime.go:92] Updating Perl-5.34.0-Windows#e75e51c0-6c8f-4b65-844a-1ad7948fbf2e @ /home1/wangfeim/.cache/activestate/a862ff9f
[DEBUG Mar  7 20:01:44.548980073, target.go:141] In newStore: resolved project dir is: /home1/wangfeim/packages/perl/Perl-5.34.0-Windows
[DEBUG Mar  7 20:01:44.549167034, projectfile.go:512] Parsed URL: {Walfred-MA Perl-5.34.0-Windows e75e51c0-6c8f-4b65-844a-1ad7948fbf2e main}
[DEBUG Mar  7 20:01:44.555011293, defaults.go:218] Third party log message: [DEBUG] GET https://platform.activestate.com/api/v1/vcs/commits/e75e51c0-6c8f-4b65-844a-1ad7948fbf2e/order
[DEBUG Mar  7 20:01:45.749156280, projectfile.go:512] Parsed URL: {Walfred-MA Perl-5.34.0-Windows e75e51c0-6c8f-4b65-844a-1ad7948fbf2e main}
[DEBUG Mar  7 20:01:45.757806729, defaults.go:218] Third party log message: [DEBUG] POST https://platform.activestate.com/sv/inventory-api-v1/v1/recipes
[DEBUG Mar  7 20:01:46.958420185, projectfile.go:512] Parsed URL: {Walfred-MA Perl-5.34.0-Windows e75e51c0-6c8f-4b65-844a-1ad7948fbf2e main}
[DEBUG Mar  7 20:01:46.967471693, defaults.go:218] Third party log message: [DEBUG] GET https://platform.activestate.com/sv/inventory-api-v1/v1/platforms?limit=99999
[DEBUG Mar  7 20:01:47.462969634, projects.go:30] fetching project (Perl-5.34.0-Windows) in organization (Walfred-MA)
[DEBUG Mar  7 20:01:47.463229636, projectfile.go:512] Parsed URL: {Walfred-MA Perl-5.34.0-Windows e75e51c0-6c8f-4b65-844a-1ad7948fbf2e main}
[DEBUG Mar  7 20:01:47.471796823, defaults.go:218] Third party log message: [DEBUG] POST https://platform.activestate.com/graphql/v1/graphql
[DEBUG Mar  7 20:01:49.108034367, projectfile.go:512] Parsed URL: {Walfred-MA Perl-5.34.0-Windows e75e51c0-6c8f-4b65-844a-1ad7948fbf2e main}
[DEBUG Mar  7 20:01:49.116283283, headchef.go:68] apiURL: https://platform.activestate.com/sv/head-chef
[DEBUG Mar  7 20:01:49.116661817, defaults.go:218] Third party log message: [DEBUG] POST https://platform.activestate.com/sv/head-chef/v1/builds
[DEBUG Mar  7 20:01:49.877089708, errs.go:68] Created error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.877159108, errs.go:75] Wrapped error: <nil> -- with: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.877188250, errs.go:75] Wrapped error: <nil> -- with: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.877220356, errs.go:68] Created error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.877246483, errs.go:75] Wrapped error: <nil> -- with: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.877275286, errs.go:75] Wrapped error: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet. -- with: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.877300712, errs.go:68] Created error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.877324721, errs.go:75] Wrapped error: <nil> -- with: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.877355748, errs.go:75] Wrapped error: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet. -- with: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.877380711, errs.go:68] Created error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.877404776, errs.go:75] Wrapped error: <nil> -- with: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.877427829, errs.go:75] Wrapped error: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet. -- with: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.877454158, errs.go:68] Created error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.877480227, errs.go:75] Wrapped error: <nil> -- with: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.877504440, errs.go:75] Wrapped error: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet. -- with: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.877536120, errs.go:68] Created error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.877560286, errs.go:75] Wrapped error: <nil> -- with: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.877589921, errs.go:75] Wrapped error: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet. -- with: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.877622558, errs.go:68] Created error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.877647844, errs.go:75] Wrapped error: <nil> -- with: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.877672904, errs.go:75] Wrapped error: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet. -- with: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.877696448, errs.go:68] Created error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.877719821, errs.go:75] Wrapped error: <nil> -- with: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.877745710, errs.go:75] Wrapped error: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet. -- with: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.877781277, errs.go:68] Created error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.877806659, errs.go:75] Wrapped error: <nil> -- with: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.877834520, errs.go:75] Wrapped error: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet. -- with: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.877859364, errs.go:68] Created error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.877881837, errs.go:75] Wrapped error: <nil> -- with: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.877903266, errs.go:75] Wrapped error: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet. -- with: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.877924798, errs.go:68] Created error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.877949774, errs.go:75] Wrapped error: <nil> -- with: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.877974179, errs.go:75] Wrapped error: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet. -- with: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.877996526, errs.go:68] Created error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.878032697, errs.go:75] Wrapped error: <nil> -- with: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.878069183, errs.go:75] Wrapped error: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet. -- with: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.878091095, errs.go:68] Created error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.878118739, errs.go:75] Wrapped error: <nil> -- with: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.878143977, errs.go:75] Wrapped error: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet. -- with: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.878166366, errs.go:68] Created error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.878194968, errs.go:75] Wrapped error: <nil> -- with: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.878219446, errs.go:75] Wrapped error: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet. -- with: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.878245095, errs.go:68] Created error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.878275715, errs.go:75] Wrapped error: <nil> -- with: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.878302660, errs.go:75] Wrapped error: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet. -- with: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.878329161, errs.go:68] Created error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.878380332, errs.go:75] Wrapped error: <nil> -- with: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.878403986, errs.go:75] Wrapped error: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet. -- with: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.878427470, errs.go:68] Created error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.878450210, errs.go:75] Wrapped error: <nil> -- with: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.878478170, errs.go:75] Wrapped error: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet. -- with: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.878509854, errs.go:68] Created error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.878535774, errs.go:75] Wrapped error: <nil> -- with: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.878567651, errs.go:75] Wrapped error: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet. -- with: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.878594603, errs.go:68] Created error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.878617443, errs.go:75] Wrapped error: <nil> -- with: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.878645140, errs.go:75] Wrapped error: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet. -- with: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.878667332, errs.go:68] Created error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.878692712, errs.go:75] Wrapped error: <nil> -- with: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.878721356, errs.go:75] Wrapped error: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet. -- with: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.878744177, errs.go:68] Created error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.878766667, errs.go:75] Wrapped error: <nil> -- with: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.878800666, errs.go:75] Wrapped error: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet. -- with: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.878825989, errs.go:68] Created error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.878852267, errs.go:75] Wrapped error: <nil> -- with: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.878874791, errs.go:75] Wrapped error: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet. -- with: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.878905716, errs.go:68] Created error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.878934526, errs.go:75] Wrapped error: <nil> -- with: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.878958122, errs.go:75] Wrapped error: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet. -- with: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.878980637, errs.go:68] Created error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879009472, errs.go:75] Wrapped error: <nil> -- with: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879035130, errs.go:75] Wrapped error: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet. -- with: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879057338, errs.go:68] Created error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879083907, errs.go:75] Wrapped error: <nil> -- with: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879106364, errs.go:75] Wrapped error: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet. -- with: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879137119, errs.go:68] Created error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879163138, errs.go:75] Wrapped error: <nil> -- with: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879185075, errs.go:75] Wrapped error: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet. -- with: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879211419, errs.go:68] Created error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879236484, errs.go:75] Wrapped error: <nil> -- with: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879266420, errs.go:75] Wrapped error: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet. -- with: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879292332, errs.go:68] Created error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879318062, errs.go:75] Wrapped error: <nil> -- with: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879339746, errs.go:75] Wrapped error: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet. -- with: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879365095, errs.go:68] Created error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879392469, errs.go:75] Wrapped error: <nil> -- with: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879419890, errs.go:75] Wrapped error: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet. -- with: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879444264, errs.go:68] Created error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879472384, errs.go:75] Wrapped error: <nil> -- with: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879503114, errs.go:75] Wrapped error: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet. -- with: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879539538, errs.go:68] Created error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879567655, errs.go:75] Wrapped error: <nil> -- with: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879589186, errs.go:75] Wrapped error: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet. -- with: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879612904, errs.go:68] Created error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879637778, errs.go:75] Wrapped error: <nil> -- with: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879664198, errs.go:75] Wrapped error: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet. -- with: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879688544, errs.go:68] Created error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879710083, errs.go:75] Wrapped error: <nil> -- with: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879733831, errs.go:75] Wrapped error: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet. -- with: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879758235, errs.go:68] Created error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879782336, errs.go:75] Wrapped error: <nil> -- with: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879811372, errs.go:75] Wrapped error: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet. -- with: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879835573, errs.go:68] Created error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879857354, errs.go:75] Wrapped error: <nil> -- with: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879878313, errs.go:75] Wrapped error: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet. -- with: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879901156, errs.go:68] Created error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879928655, errs.go:75] Wrapped error: <nil> -- with: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879958903, errs.go:75] Wrapped error: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet. -- with: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.879997574, errs.go:68] Created error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.880019448, errs.go:75] Wrapped error: <nil> -- with: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.880043303, errs.go:75] Wrapped error: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet. -- with: Event handling error in RuntimeEventConsumer: BuildArtifactCompleted event error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.880065946, errs.go:68] Created error: Build bar has not been initialized yet.
[DEBUG Mar  7 20:01:49.880087675, errs.go:75] Wrapped error: <nil> -- with: BuildArtifactCompleted event error: Build bar has not been initialized yet.
